,Country,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
127,Kuwait,365000000.0,391000000.0,402000000.0,446000000.0,465000000.0,501000000.0,631000000.0,771000000.0,610000000.0,672000000.0,815000000.0,824000000.0,914000000.0,1012000000.0,767000000.0,895000000.0,1174000000.0,2889000000.0,2600000000.0,548000000.0,728643765.1875314,488440361.2648961,477445231.0420308,385117780.4119642,311810182.5955553,553941340.3488312
128,Latin America & Caribbean (excluding high income),4152830736.0,3522317558.0,3753539676.0,4383718302.0,5360597142.0,6255899461.0,7537670548.0,8303470140.0,7585596754.0,9361925501.0,11074012737.0,12556666008.0,13502953652.0,13211317589.0,12034181987.0,11953000222.0,14114464732.0,14118523821.0,12893490964.0,548000000.0,442275313.36472255,327630159.2383229,261754661.52788788,229890829.17494866,239035621.63728344,282403245.76056296
129,Lao PDR,4000000.0,4000000.0,4000000.0,4000000.0,5000000.0,6000000.0,6000000.0,10000000.0,8000000.0,12000000.0,11000000.0,9000000.0,3000000.0,3000000.0,4000000.0,100000.0015,8000000.0,13000000.0,18000000.0,9000000.0,13128060.799531527,10963595.823367355,7235923.044274914,743933.7124894102,743933.7124894127,1349711.2875059312
130,Lebanon,4000000.0,4000000.0,376000000.0,549000000.0,657000000.0,777000000.0,800000000.0,733000000.0,916000000.0,353000000.0,436000000.0,312000000.0,304000000.0,203000000.0,446000000.0,212000000.0,117000000.0,141000000.0,157000000.0,28000000.0,24878855.233173788,25743326.61833829,24386945.21720618,24284698.301529586,22749172.269162465,25837924.75077911
132,Libya,127000000.0,68000000.0,132000000.0,186000000.0,240000000.0,247000000.0,121000000.0,62000000.0,96000000.0,137000000.0,436000000.0,97000000.0,173000000.0,182000000.0,99000000.0,99000000.0,117000000.0,141000000.0,157000000.0,28000000.0,36940308.31908736,55362607.51754623,32741125.034538157,40078702.7396826,40795425.16652813,32975498.22054723
134,Latin America & Caribbean,5752532506.0,5023626219.0,5220931848.0,6092621821.0,7208835155.0,8164420173.0,9728755818.0,10648298535.0,10007058632.0,11612965919.0,13791609371.0,15996796746.0,17261716726.0,16530737948.0,14690944952.0,14609678489.0,17258152106.0,17177861169.0,15762396430.0,28000000.0,19076766.264243193,8914405.409261115,4624356.272915183,3302215.1267655115,3999044.4578657383,6740579.819658752
135,Least developed countries: UN classification,1170619219.0,1169241534.0,1324966308.0,1418453083.0,1516925095.0,2111579817.0,2544665240.0,3009674974.0,2765038290.0,2793527747.0,2919063477.0,3377383479.0,3834036447.0,3652049754.0,4062789872.0,3344025054.0,3769705796.0,4366138219.0,4218556306.0,28000000.0,37763707.43933436,31655334.737221554,17628634.223953903,10596177.160900202,12880156.85059861,8397048.681792071
138,Sri Lanka,152000000.0,175000000.0,183000000.0,203000000.0,238000000.0,293000000.0,316000000.0,349000000.0,324000000.0,375000000.0,425000000.0,509000000.0,620000000.0,659000000.0,732000000.0,753000000.0,810000000.0,827000000.0,798000000.0,354000000.0,342997868.48378706,324643471.76745975,299908648.98407054,275007090.2523867,267733399.81744698,255655207.4176434
139,Lower middle income,5969603115.0,6439675220.0,6157387775.0,6643941790.0,8769925573.0,9589500620.0,12465900754.0,16074418594.0,12143617776.0,15630821164.0,17015734206.0,17371233044.0,19092014392.0,20297160498.0,19977167361.0,20408122828.0,21468588155.0,23786447439.0,25284302374.0,354000000.0,401256298.8180036,274370320.3537211,250108444.9816915,163851958.35149458,124572107.67474326,133758849.72498667
141,Lesotho,3000000.0,2000000.0,4000000.0,7000000.0,9000000.0,3000000.0,8000000.0,5000000.0,8000000.0,8000000.0,10000000.0,7000000.0,6000000.0,7000000.0,6000000.0,4000000.0,4000000.0,5000000.0,4000000.0,1000000.0,971652.211502712,958476.2776561119,979623.2910841175,988906.5790898813,979623.2910841175,988906.5790898813
144,Luxembourg,3000000.0,21000000.0,30000000.0,42000000.0,50000000.0,62000000.0,87000000.0,103000000.0,93000000.0,88000000.0,99000000.0,96000000.0,76000000.0,78000000.0,54000000.0,51000000.0,47000000.0,59000000.0,45000000.0,38000000.0,38262108.88706143,38065792.46990081,38116984.12254839,38507877.12302941,38464216.64820104,39086937.401727416
146,"Macao SAR, China",3000000.0,20000000.0,16000000.0,17000000.0,63000000.0,73000000.0,82000000.0,74000000.0,68000000.0,83000000.0,100000000.0,72000000.0,104000000.0,131000000.0,109000000.0,96000000.0,102000000.0,104000000.0,112000000.0,41000000.0,41582298.8716859,42545280.840723366,40862204.74666892,42750803.954756446,43980539.68168189,42998172.71728293
148,Morocco,200000000.0,225000000.0,297000000.0,338000000.0,387000000.0,420000000.0,538000000.0,820000000.0,607000000.0,676000000.0,897000000.0,842000000.0,684000000.0,817000000.0,753000000.0,852000000.0,1036000000.0,1011000000.0,926000000.0,396000000.0,472776821.3482715,364692091.36125004,386494916.8116123,467700153.2970892,397334158.83464164,428218758.06719095
150,Moldova,15000000.0,14000000.0,19000000.0,22000000.0,29000000.0,34000000.0,57000000.0,71000000.0,64000000.0,57000000.0,72000000.0,88000000.0,93000000.0,97000000.0,86000000.0,77000000.0,78000000.0,86000000.0,93000000.0,27000000.0,30131466.63978957,26811982.944759604,24254149.166866016,23593630.46049485,23102402.010653984,24534344.88767162
151,Madagascar,49000000.0,32000000.0,3000000.0,15000000.0,89000000.0,81000000.0,91000000.0,123000000.0,114000000.0,112000000.0,138000000.0,127000000.0,123000000.0,161000000.0,99000000.0,159000000.0,155000000.0,126000000.0,142000000.0,18000000.0,17832337.64765429,18208090.23404798,18057633.523352467,17999999.99999994,18490629.6589458,17613915.118702576
152,Maldives,14000000.0,14000000.0,14000000.0,19000000.0,24000000.0,28000000.0,30000000.0,44000000.0,38000000.0,47000000.0,47000000.0,43000000.0,48000000.0,63000000.0,56000000.0,63000000.0,61000000.0,76000000.0,82000000.0,14000000.0,12361951.788059382,12361951.788059382,14620556.89337485,11880575.210062604,7112715.9672989175,8882557.20552752
154,Mexico,983000000.0,1027000000.0,999000000.0,1075000000.0,1351000000.0,1279000000.0,1456000000.0,1678000000.0,1530000000.0,1746000000.0,1872000000.0,2286000000.0,2848000000.0,2950000000.0,2570000000.0,2520000000.0,2807000000.0,2844000000.0,2419000000.0,811000000.0,764724745.6044458,689840929.2305266,513354829.1381336,370876272.8249844,352068600.2798643,431719360.0496796
157,North Macedonia,21000000.0,16000000.0,23000000.0,30000000.0,35000000.0,39000000.0,45000000.0,54000000.0,50000000.0,39000000.0,46000000.0,42000000.0,37000000.0,37000000.0,30000000.0,24000000.0,26000000.0,23000000.0,20000000.0,6000000.0,8384984.353598427,7075690.576956992,7769654.058556468,8851477.231161937,8851477.231161922,10982169.303898416
158,Mali,29000000.0,26000000.0,46000000.0,59000000.0,56000000.0,76000000.0,64000000.0,81000000.0,89000000.0,56000000.0,52000000.0,62000000.0,71000000.0,87000000.0,57000000.0,56000000.0,60000000.0,76000000.0,20000000.0,6000000.0,7049422.817026051,7281296.801752455,6742945.529358072,6355392.192832308,5815652.946902835,6995144.535041904
160,Myanmar,5000000.0,5000000.0,4000000.0,3000000.0,3000000.0,3000000.0,3000000.0,699999.9881,89000000.0,56000000.0,9000000.0,8000000.0,16000000.0,82000000.0,121000000.0,164000000.0,31000000.0,29000000.0,28000000.0,6000000.0,336164636.7280214,62681723.529278174,56253072.353641964,106342671.30197355,477216285.30326366,682263645.2521435
161,Middle East & North Africa (excluding high income),1200727420.0,1433539330.0,1998496229.0,2678631638.0,3098147929.0,3113007152.0,3430880216.0,3871170414.0,3696174491.0,3554668970.0,3537451024.0,3211870536.0,2911638456.0,3165303927.0,2977812057.0,3184910920.0,3490243335.0,2833587012.0,2654114997.0,6000000.0,7503901.51584442,7600054.54817048,9789791.245902672,12662945.133750781,10171974.751415426,11938289.721140055
163,Mongolia,4000000.0,6000000.0,6000000.0,14000000.0,16000000.0,24000000.0,22000000.0,32000000.0,32000000.0,54000000.0,64000000.0,73000000.0,63000000.0,56000000.0,51000000.0,54000000.0,85000000.0,103000000.0,111000000.0,23000000.0,18882073.29819499,17710463.285019822,16853310.82391106,17815934.332307983,18624933.74400029,19293408.616504706
165,Mozambique,18000000.0,2000000.0,1000000.0,6000000.0,11000000.0,17000000.0,29000000.0,33000000.0,35000000.0,31000000.0,34000000.0,61000000.0,72000000.0,78000000.0,99000000.0,45000000.0,46000000.0,3000000.0,4000000.0,5000000.0,5092398.232820702,4956473.8547132835,4176619.5764266844,3978659.45370269,3886472.8350340663,3624354.3392851893
167,Mauritius,18000000.0,19000000.0,20000000.0,22000000.0,20000000.0,20000000.0,27000000.0,37000000.0,30000000.0,25000000.0,27000000.0,28000000.0,20000000.0,22000000.0,69000000.0,67000000.0,69000000.0,75000000.0,78000000.0,19000000.0,37883417.66218869,33083883.6678808,31032397.842874534,56108758.26932581,47442879.396461874,6343934.768430277
168,Malawi,12000000.0,8000000.0,13000000.0,10000000.0,30000000.0,30000000.0,22000000.0,25000000.0,28000000.0,29000000.0,31000000.0,31000000.0,28000000.0,32000000.0,35000000.0,28000000.0,34000000.0,49000000.0,56000000.0,36000000.0,36491241.20137276,36714153.930912025,36714153.930912025,36374494.09169015,36820750.347645655,37123296.18629702
169,Malaysia,777000000.0,712000000.0,555000000.0,644000000.0,628000000.0,828000000.0,999000000.0,1015000000.0,688000000.0,934000000.0,956000000.0,948000000.0,1141000000.0,1451000000.0,891000000.0,867000000.0,1316000000.0,1080000000.0,1309000000.0,386000000.0,378536191.5042247,380610905.2156401,379860732.42234755,396751432.73147166,419782943.6987477,374370610.4242146
170,North America,24587316793.0,23119130737.0,23680941781.0,27033619919.0,29608250387.0,32820475764.0,37187882896.0,41859267200.0,39013759027.0,46331355212.0,52281054119.0,56834140727.0,48975323529.0,52282239818.0,49944040133.0,45777491607.0,47987635731.0,60183742203.0,62690311237.0,386000000.0,165749277.45651984,60600475.49823291,30231090.053350013,104405300.11234792,60589030.60151306,88691054.0937103
173,Niger,7000000.0,12000000.0,17000000.0,20000000.0,12000000.0,14000000.0,19000000.0,30000000.0,30000000.0,3000000.0,17000000.0,96000000.0,34000000.0,44000000.0,70000000.0,36000000.0,40000000.0,46000000.0,42000000.0,386000000.0,29419018.166874714,204558588.09470215,1416851502.5311155,443973398.7436203,592296322.6556607,995337373.4720955
174,Nigeria,27000000.0,29000000.0,281000000.0,20000000.0,261000000.0,257000000.0,1075000000.0,1230000000.0,1224000000.0,2782000000.0,2935000000.0,3099000000.0,3288000000.0,3393000000.0,3412000000.0,3445000000.0,2397000000.0,3649000000.0,2897000000.0,1065000000.0,1007559940.5726972,1003902189.0016232,1000201002.4803971,996186683.6195109,994061646.3039516,993684627.1519678
175,Nicaragua,52000000.0,56000000.0,64000000.0,65000000.0,71000000.0,88000000.0,111000000.0,121000000.0,122000000.0,104000000.0,102000000.0,105000000.0,125000000.0,118000000.0,117000000.0,129000000.0,130000000.0,130000000.0,131000000.0,39000000.0,43778169.9636486,44431933.58126149,43459535.1122299,38043661.33041333,39754645.522883564,40013763.837669834
177,Norway,308000000.0,421000000.0,373000000.0,405000000.0,722000000.0,552000000.0,1135000000.0,1018000000.0,1120000000.0,1186000000.0,1135000000.0,1528000000.0,1651000000.0,1627000000.0,1187000000.0,1315000000.0,1220000000.0,1255000000.0,1172000000.0,370000000.0,373610336.28053296,372567846.22029406,379676958.79076785,381550268.52647835,381195247.23713213,373630354.59528047
178,Nepal,48000000.0,39000000.0,38000000.0,51000000.0,58000000.0,76000000.0,128000000.0,164000000.0,138000000.0,126000000.0,100000000.0,149000000.0,176000000.0,176000000.0,142000000.0,47000000.0,103000000.0,82000000.0,11000000.0,4000000.0,8486135.087760158,16410341.703224394,5259325.291787968,3269989.9087237422,3269989.9087237655,6033402.910872681
181,OECD members,66659316119.0,67449576086.0,71049142760.0,81382276709.0,90458570131.0,97479066161.0,110287000000.0,121143000000.0,105435000000.0,122990000000.0,138178000000.0,143837000000.0,131694000000.0,132282000000.0,119782000000.0,116094000000.0,123780000000.0,141434000000.0,141267000000.0,4000000.0,3153452.034027838,505905.8868778308,269229.3434202286,1076705.9017274224,1003902.1878706083,4777184.661308597
182,Oman,185000000.0,172000000.0,174000000.0,179000000.0,195000000.0,182000000.0,200000000.0,341000000.0,393000000.0,242000000.0,325000000.0,362000000.0,398000000.0,426000000.0,439000000.0,505000000.0,580000000.0,668000000.0,771000000.0,200000000.0,434161855.1249947,222946792.61164138,174731065.34692535,141029628.13472533,120941832.31533238,112997988.63680497
184,Pakistan,303000000.0,236000000.0,238000000.0,344000000.0,473000000.0,484000000.0,482000000.0,645000000.0,413000000.0,445000000.0,727000000.0,437000000.0,555000000.0,844000000.0,984000000.0,1022000000.0,1119000000.0,1074000000.0,1346000000.0,397000000.0,594106916.0505042,348612028.6089054,605928371.418726,467384947.216033,296453327.3104937,250938275.27830416
185,Panama,53000000.0,73000000.0,59000000.0,55000000.0,117000000.0,132000000.0,150000000.0,194000000.0,165000000.0,177000000.0,174000000.0,176000000.0,216000000.0,205000000.0,217000000.0,207000000.0,211000000.0,211000000.0,211000000.0,136000000.0,137901047.50226685,138258329.61013982,138019361.8073642,133806558.31644973,134869386.2705501,133713040.2617997
186,Peru,228000000.0,200000000.0,206000000.0,209000000.0,218000000.0,249000000.0,275000000.0,310000000.0,316000000.0,372000000.0,412000000.0,461000000.0,513000000.0,529000000.0,660000000.0,658000000.0,702000000.0,749000000.0,852799987.8,205000000.0,134131026.03363512,105762992.96360572,81430308.62430239,63502773.969291635,59123418.197281905,35334481.873239785
187,Philippines,207000000.0,248000000.0,236000000.0,251000000.0,268000000.0,321000000.0,321000000.0,496000000.0,385000000.0,477000000.0,439000000.0,592000000.0,567000000.0,532000000.0,525000000.0,546000000.0,592000000.0,611000000.0,888000000.0,304000000.0,325502901.1721236,376391296.7324581,223061116.28842425,240553424.90405503,268923785.61894906,275229048.67033774
188,Palau,6699999.809,9600000.381,9000000.0,9199999.809,10000000.0,9300000.191,8699999.809,11000000.0,9699999.809,9199999.809,8699999.809,9199999.809,8300000.191,7800000.191,9100000.381,9500000.0,9600000.381,611000000.0,888000000.0,304000000.0,515663149.336296,608321183.3844589,515663149.336296,699167646.7064096,840188415.1694256,532601195.8808899
189,Papua New Guinea,6699999.809,9600000.381,100000.0015,699999.9881,600000.0238,27000000.0,60000000.0,46000000.0,19000000.0,19000000.0,25000000.0,48000000.0,61000000.0,43000000.0,10000000.0,7000000.0,14000000.0,21000000.0,888000000.0,304000000.0,240729132.10257477,258811680.50587335,307433828.645356,327508306.78329825,298637019.863093,203217480.08228582
190,Poland,99000000.0,162000000.0,201000000.0,317000000.0,347000000.0,430000000.0,588000000.0,785000000.0,517000000.0,530000000.0,421000000.0,371000000.0,311000000.0,670000000.0,584000000.0,633000000.0,691000000.0,886000000.0,941000000.0,345000000.0,314053847.0713385,297221598.0306476,288365598.2031833,276448016.03636795,332169505.0733232,321429321.7066302
191,Pre-demographic dividend,99000000.0,162000000.0,201000000.0,317000000.0,1737292610.0,1981062916.0,3114553741.0,3510101817.0,3402954339.0,5084050291.0,5451949616.0,6041541969.0,6340184864.0,6936696029.0,7410279832.0,6722252202.0,5757163832.0,8002735565.0,7051941557.0,345000000.0,323687882.8970163,319818757.42842466,314215790.80061907,311617149.6708134,306831453.59708077,303363340.23577553
192,Puerto Rico,452000000.0,391000000.0,435000000.0,499000000.0,520000000.0,547000000.0,551000000.0,548000000.0,469000000.0,373000000.0,386000000.0,375000000.0,360000000.0,331000000.0,317000000.0,339000000.0,342000000.0,301000000.0,7051941557.0,345000000.0,243845306.02783918,251498452.17604208,245024392.16038615,236165979.5250304,218935416.41428748,210564887.1497704
194,Portugal,492000000.0,508000000.0,573000000.0,606000000.0,693000000.0,802000000.0,929000000.0,955000000.0,829000000.0,787000000.0,805000000.0,699000000.0,980000000.0,1062000000.0,881000000.0,773000000.0,908000000.0,1031000000.0,1094000000.0,396000000.0,402176297.43061763,401449477.7004195,406008999.18707365,395182317.6142863,392650401.8188647,398562985.92907065
195,Paraguay,58000000.0,52000000.0,48000000.0,50000000.0,51000000.0,52000000.0,75000000.0,86000000.0,100000000.0,116000000.0,134000000.0,156000000.0,182000000.0,193000000.0,213000000.0,213000000.0,213000000.0,213000000.0,213000000.0,130000000.0,112891515.07270852,105467918.93738404,98172291.35701118,91289401.3650291,88797869.40247028,84763682.14646894
196,West Bank and Gaza,13000000.0,7000000.0,9000000.0,8000000.0,9000000.0,3000000.0,11000000.0,10000000.0,8000000.0,6000000.0,8000000.0,4000000.0,5000000.0,7000000.0,10000000.0,14000000.0,21000000.0,20000000.0,24000000.0,9000000.0,8635461.68918446,8838903.455499435,8356652.261114435,8508959.366813235,8743884.027193226,8999999.999999985
197,Pacific island small states,13000000.0,7000000.0,9000000.0,83997348.89,97821599.28,75189121.13,79849126.3,92044731.53,87423239.41,86903481.24,83784936.85,96259120.71,84304693.77,67253115.99,66963855.98,55248796.56,55393427.68,66201900.81,24000000.0,9000000.0,9050238.990571063,9082327.769436484,8961061.659667049,9076889.559036078,9277731.815381013,9281605.660441361
198,Post-demographic dividend,76189707887.0,77394935952.0,81686757979.0,93664639693.0,103848000000.0,112362000000.0,126271000000.0,138570000000.0,120860000000.0,140962000000.0,159025000000.0,164992000000.0,150409000000.0,150109000000.0,135425000000.0,129959000000.0,139011000000.0,152532000000.0,152022000000.0,9000000.0,6987463.001745201,1174698.8402293683,681306.2942928122,2677267.9554766007,2757497.4648049437,12638417.853378722
201,Romania,26000000.0,52000000.0,93000000.0,133000000.0,148000000.0,149000000.0,182000000.0,233000000.0,297000000.0,260000000.0,329000000.0,276000000.0,120000000.0,236000000.0,289000000.0,342000000.0,578000000.0,781000000.0,1176000000.0,450000000.0,476345996.30092347,538230915.7886051,491339061.69905764,318911860.04586065,452997410.13686574,503215506.40344584
202,Russian Federation,475000000.0,444000000.0,547000000.0,797000000.0,991000000.0,1366000000.0,2032000000.0,3232000000.0,2766000000.0,3476000000.0,4441000000.0,5298000000.0,6051000000.0,4955000000.0,3500000000.0,3702000000.0,4526000000.0,4520000000.0,4459000000.0,1660000000.0,1584126537.1191502,1353300352.6551003,1208188990.555777,1109264062.3491905,1261305463.079321,1577135378.3384233
203,Rwanda,13000000.0,444000000.0,547000000.0,797000000.0,38000000.0,43000000.0,51000000.0,76000000.0,76000000.0,43000000.0,53000000.0,54000000.0,47000000.0,49000000.0,42000000.0,43000000.0,48000000.0,45000000.0,46799999.24,23000000.0,23295400.301566508,23186512.278645992,23176802.859293737,23249017.064699944,23227317.88263056,23307686.16542638
207,Senegal,69000000.0,69000000.0,74000000.0,81000000.0,79000000.0,85000000.0,99000000.0,101000000.0,103000000.0,57000000.0,99000000.0,104000000.0,115000000.0,132000000.0,128000000.0,130000000.0,141000000.0,153000000.0,46799999.24,23000000.0,299780146.7564371,25160140.235220987,20168524.698396582,12843978.82581123,6917741.744666045,7942264.300451205
209,Solomon Islands,3900000.095,2700000.048,2000000.0,3299999.952,6500000.0,4300000.191,6599999.905,6500000.0,6000000.0,4000000.0,1100000.024,200000.003,600000.0238,1200000.048,300000.0119,200000.003,100000.0015,100000.0015,100000.0015,9999.999776,11964.577125548014,19276.55719949818,36186.618097413404,24114.652312843566,18666.75884838908,31152.513450287828
210,Sierra Leone,200000.003,100000.0015,800000.0119,300000.0119,1600000.024,3000000.0,3000000.0,400000.006,13000000.0,9000000.0,12000000.0,17000000.0,51000000.0,5000000.0,5000000.0,6500000.0,8000000.0,7000000.0,6000000.0,9999.999776,320627.5651014259,441725.09877820016,651069.4229966898,2213215.8747371915,166605.62904829733,166605.62904829765
211,El Salvador,52000000.0,75000000.0,82000000.0,81000000.0,82000000.0,83000000.0,85000000.0,85000000.0,66000000.0,61000000.0,41000000.0,26000000.0,28000000.0,29000000.0,38000000.0,39000000.0,48000000.0,47000000.0,33000000.0,20000000.0,18633647.515934262,17119706.44278592,15534818.797221715,15782315.446011743,15900880.877088765,16844488.784483638
215,Sub-Saharan Africa (excluding high income),52000000.0,75000000.0,82000000.0,81000000.0,3658094385.0,4575539782.0,6265660135.0,7233827307.0,6787747233.0,8841165929.0,10151681011.0,10614748561.0,10849524926.0,11508503018.0,11712047287.0,10851497250.0,10398226613.0,12748181033.0,11861036316.0,20000000.0,19722403.985923655,19533423.08508451,19472824.447730076,19443172.16742459,19363474.920193985,19339841.849848725
217,Sub-Saharan Africa,52000000.0,75000000.0,82000000.0,81000000.0,3680559807.0,4597272557.0,6298738397.0,7260173302.0,6809446914.0,8866558862.0,10176315704.0,10636666379.0,10873747159.0,11536008080.0,11734665712.0,10892726364.0,10443462667.0,12780774330.0,11905647349.0,20000000.0,19727317.977739025,19541530.09349715,19482239.981918022,19452766.36685329,19373939.09374598,19351233.74234854
220,Suriname,39000000.0,44000000.0,62000000.0,71000000.0,77000000.0,15000000.0,6000000.0,5000000.0,3000000.0,2000000.0,7000000.0,7000000.0,5000000.0,3000000.0,12000000.0,1000000.0,6000000.0,10000000.0,7000000.0,4000000.0,4186603.201907749,3933585.048744956,3933585.048744956,4000000.000000013,4102979.629399738,3829485.0541275963
221,Slovak Republic,51000000.0,64000000.0,89000000.0,155000000.0,278000000.0,170000000.0,292000000.0,431000000.0,151000000.0,202000000.0,263000000.0,169000000.0,156000000.0,154000000.0,140000000.0,180000000.0,188000000.0,201000000.0,224000000.0,67000000.0,78545641.34681627,74315473.59181136,81540504.45740217,82921305.79314804,83146078.18550946,84825325.79092848
222,Slovenia,32000000.0,39000000.0,52000000.0,69000000.0,69000000.0,84000000.0,116000000.0,253000000.0,178000000.0,163000000.0,172000000.0,149000000.0,142000000.0,158000000.0,139000000.0,178399993.9,134600006.1,121000000.0,93500000.0,37900001.53,53656240.13113882,51423705.42471868,57605069.898777574,59839206.99815953,54994537.08281053,60858174.85635811
224,Eswatini,1000000.0,39000000.0,1000000.0,6000000.0,11000000.0,5000000.0,12000000.0,13000000.0,26000000.0,26000000.0,5000000.0,9000000.0,10000000.0,8000000.0,14000000.0,3000000.0,9000000.0,2000000.0,1000000.0,400000.006,362992.1691989809,457279.6001415085,421141.4157970121,414972.27873993776,428146.5578143618,395869.60678461875
226,Seychelles,18000000.0,20000000.0,18000000.0,19000000.0,20000000.0,20000000.0,30000000.0,25000000.0,21000000.0,25000000.0,25000000.0,23000000.0,25000000.0,28000000.0,24000000.0,39000000.0,42000000.0,33000000.0,42000000.0,13000000.0,12999999.999999989,12999999.999999989,11337766.094273653,12999999.999999942,15656649.33792359,12157786.625739094
231,Europe & Central Asia (IDA & IBRD countries),1640641205.0,1887056577.0,2327540013.0,3190632195.0,3693677047.0,4617096309.0,5721232467.0,7689702663.0,6231182291.0,7037094642.0,8027099723.0,9183782311.0,9648234372.0,8940649179.0,6932594345.0,8006928971.0,9628547056.0,10634091895.0,10806268688.0,13000000.0,20826044.25538625,10347787.590479707,5060493.42141698,3893498.838984334,5835941.612983389,22549303.142679285
232,Togo,15000000.0,21000000.0,30000000.0,30000000.0,34000000.0,37000000.0,42000000.0,49000000.0,47000000.0,43000000.0,24000000.0,12000000.0,13000000.0,19000000.0,16000000.0,17000000.0,18000000.0,23000000.0,18000000.0,13000000.0,12927142.89828266,12606825.059188602,12236392.458428493,12278606.925960483,12480740.06838193,12388795.944954546
233,Thailand,410000000.0,585000000.0,617000000.0,829000000.0,1117000000.0,1577000000.0,1745000000.0,1695000000.0,1315000000.0,1528000000.0,1817000000.0,1847000000.0,1757000000.0,1753000000.0,1821000000.0,2195000000.0,2172000000.0,2323000000.0,2614000000.0,816000000.0,792582168.1656407,832078033.7208695,835912077.2182163,824271198.0910414,823743964.4841868,832591857.7572978
236,Latin America & the Caribbean (IDA & IBRD countries),5054601672.0,4399114483.0,4530010542.0,5258641826.0,6309765518.0,7248016867.0,8767762339.0,9679811181.0,9107387157.0,10774269790.0,12983342784.0,15145049705.0,16406801251.0,15677162179.0,13894528431.0,13821420418.0,16346581842.0,16316092614.0,14946037360.0,816000000.0,663444913.5481457,462704362.55891615,343616168.2343771,294391526.17214173,321438344.66624814,405870803.0436258
237,Timor-Leste,5054601672.0,4399114483.0,4530010542.0,5258641826.0,6309765518.0,300000.0119,2000000.0,11000000.0,11000000.0,16000000.0,13000000.0,19000000.0,17000000.0,18000000.0,17000000.0,16000000.0,16000000.0,16000000.0,18000000.0,7000000.0,6965202.6581892185,6984464.458875651,6949301.039241687,6959588.8012165725,6954300.060176072,6959588.8012165725
238,Middle East & North Africa (IDA & IBRD countries),1184403235.0,1430705939.0,1996029286.0,2680991889.0,3101230604.0,3123041961.0,3433107623.0,3876452157.0,3702994469.0,3563172189.0,3543476203.0,3221364415.0,2918553699.0,3170895963.0,2978869654.0,3181974404.0,3479763053.0,2821290738.0,2633436607.0,7000000.0,8653140.426008547,8774658.752284948,11152242.98092207,14296312.577736905,11604217.986158356,13579172.651196081
239,Tonga,1184403235.0,1430705939.0,9899999.619,10100000.38,12199999.81,6900000.095,7400000.095,11399999.62,12699999.81,13899999.62,11600000.38,14300000.19,11199999.81,9399999.619,9199999.809,3299999.952,3400000.095,5199999.809,5000000.0,5000000.0,4992727.3638202045,4999361.65436244,4991687.606186843,5000649.724989351,5007085.7677598605,5007876.358209345
241,Sub-Saharan Africa (IDA & IBRD countries),1184403235.0,1430705939.0,9899999.619,10100000.38,3680559807.0,4597272557.0,6298738397.0,7260173302.0,6809446914.0,8866558862.0,10176315704.0,10636666379.0,10873747159.0,11536008080.0,11734665712.0,10892726364.0,10443462667.0,12780774330.0,11905647349.0,5000000.0,4976536.0829541,4960426.910994288,4955264.841896061,4952694.890433382,4945808.946186287,4943822.108200996
242,Trinidad and Tobago,21000000.0,22000000.0,36000000.0,45000000.0,54000000.0,53000000.0,61000000.0,27000000.0,31000000.0,26000000.0,38000000.0,27000000.0,27000000.0,44000000.0,46000000.0,43000000.0,50000000.0,51000000.0,47000000.0,9000000.0,8544644.54843077,14402092.747155227,9000000.006761584,9000000.01068456,17620408.98443179,18731576.813820653
243,Tunisia,49000000.0,43000000.0,55000000.0,87000000.0,78000000.0,88000000.0,93000000.0,97000000.0,63000000.0,64000000.0,71000000.0,80000000.0,93000000.0,89000000.0,71000000.0,74000000.0,76000000.0,90000000.0,91000000.0,38000000.0,40534839.94287628,39886694.70911023,39154248.47978851,38249321.90609271,38511351.93932858,39886694.70911023
244,Turkiye,49000000.0,43000000.0,55000000.0,87000000.0,459000000.0,528000000.0,605000000.0,685000000.0,486000000.0,623000000.0,489000000.0,491000000.0,200000000.0,259000000.0,267000000.0,915000000.0,1042000000.0,1473000000.0,1244000000.0,599000000.0,586524234.9026647,555842503.9390469,556346058.0895789,455838841.1149958,482745901.7258387,486014909.1646072
245,Tuvalu,600000.0238,600000.0238,800000.0119,800000.0119,600000.0238,469999.9988,1000000.0,1200000.048,1200000.048,1299999.952,1799999.952,2000000.0,2299999.952,2400000.095,3000000.0,3599999.905,3799999.952,3700000.048,3500000.0,599000000.0,656631766.6222887,953937270.241527,1076549259.4639063,1263846777.9799538,1327110652.245384,1714458331.2638109
246,Tanzania,36000000.0,24000000.0,22000000.0,25000000.0,23000000.0,37000000.0,21000000.0,25000000.0,40000000.0,31000000.0,29000000.0,36000000.0,67000000.0,83000000.0,93000000.0,70000000.0,66000000.0,80000000.0,87099998.47,599000000.0,642426360.6699243,628636308.2711152,674455166.2280099,825522015.348528,885093308.4370621,918467665.1889229
247,Uganda,2000000.0,2000000.0,44000000.0,50000000.0,61000000.0,73000000.0,88000000.0,159000000.0,159000000.0,144000000.0,135000000.0,158000000.0,141000000.0,153000000.0,92000000.0,101000000.0,151000000.0,164000000.0,178000000.0,158000000.0,160392290.61602336,161969848.68202323,158151249.1089025,160905217.19153136,158924401.0416573,171668908.39254245
