,Country,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
97,Honduras,672000.0,788000.0,887000.0,1026000.0,1118000.0,1136000.0,1309000.0,1561000.0,1589000.0,1965000.0,1852000.0,1903000.0,1857000.0,2082000.0,2093000.0,2228000.0,2144000.0,2323000.0,2315000.0,669000.0,460860.9658684941,507246.06640553765,485417.5797636191,505036.4389358303,419660.6037359884,416095.11950900283
98,Heavily indebted poor countries (HIPC),8160225.185,9043190.155,9192544.326,10209662.04,11488151.57,12898473.62,14613529.78,15475609.72,15905711.58,17437169.26,19068517.6,20446470.38,21285585.15,21852006.86,23619335.25,25289047.23,27119321.17,29458450.95,29134874.0,669000.0,480458.90979006555,374897.59912722954,308928.1387703719,276314.6218239258,256900.3593929235,207047.59077048933
99,Croatia,40129000.0,41737000.0,42857000.0,44974000.0,45762000.0,47733000.0,52271000.0,51336000.0,47573000.0,49006000.0,49969000.0,47185000.0,48345000.0,51168000.0,55858000.0,57587000.0,59238000.0,57668000.0,60021000.0,21608000.0,19871802.839617416,20581526.246597238,18560158.226225916,19391081.765627358,21480651.08632125,25161071.886521094
100,Haiti,499000.0,482000.0,518000.0,385000.0,480000.0,558000.0,868000.0,758000.0,826000.0,793000.0,946000.0,959000.0,1064000.0,1127599.976,1190000.0,1153000.0,1262000.0,1333000.0,938000.0,21608000.0,20260810.24053998,15753966.054768128,15450288.060310433,13322491.007444955,12263879.927172964,11357116.257909622
101,Hungary,30679000.0,31739000.0,31412000.0,33934000.0,36173000.0,38318000.0,39379000.0,39554000.0,40624000.0,39904000.0,41304000.0,43565000.0,43611000.0,45984000.0,48345000.0,52890000.0,54962000.0,57667000.0,61397000.0,31641000.0,31863000.40612743,32747029.00806426,34161826.71912303,34190451.03594933,35658818.17798218,37104314.36026348
102,IBRD only,453337858.3,461400702.6,453203858.6,519447298.2,553668383.7,569028747.4,606513212.4,614737921.6,588744192.9,618728471.1,631384271.5,653441090.0,674498601.2,683100776.6,710624637.0,732382440.8,787599416.9,823988846.5,852166955.7,31641000.0,31405354.017244007,30679223.996953152,29485991.27940161,28425093.85123631,28011956.73159804,26762316.376452293
103,IDA & IBRD total,493824388.6,504227902.4,496859855.2,569823563.0,606222959.5,626141605.1,671923148.4,683771447.0,659261625.3,695222797.5,706710380.5,733806691.5,759074427.8,771435636.9,805369212.1,826247856.8,889465190.8,939010263.0,974462802.2,31641000.0,30803925.030440025,29999651.36573341,28231759.094890367,26730256.299162056,26042228.2802064,24293939.6223989
104,IDA total,24182673.05,26352150.78,27591739.11,31980186.94,32888290.84,37120730.18,44274304.4,47671291.73,50223430.13,55256133.34,53613909.32,58250533.32,62020322.29,65941778.03,71927095.05,71605647.8,78201600.28,93089667.65,100914423.8,31641000.0,29507744.92135585,29931633.75489903,28780673.466893867,27939982.286804084,27141789.86736731,26049589.476824287
106,Indonesia,5153000.0,5033000.0,4467000.0,5321000.0,5002000.0,4871000.0,5506000.0,6234000.0,6324000.0,7003000.0,7650000.0,8044000.0,8802000.0,9435000.0,10407000.0,11519000.0,14040000.0,15810000.0,16107000.0,4053000.0,3123214.376281772,2562267.5333555765,2289611.326090995,1871304.862866372,1601678.6536942294,1285803.2823601197
107,IDA only,13101064.0,15034904.54,15535677.34,18457815.36,19225120.31,21221685.02,24248164.53,27424638.61,28669901.0,32648986.24,32417429.92,35988687.32,40041483.8,42827384.21,46442583.33,46337010.25,50308715.54,58328493.73,63144062.51,4053000.0,2333122.8191361204,2386313.0767055983,1713885.833857962,1222380.224302047,987851.2739651651,764234.8076826106
109,India,2537000.0,2384000.0,2726000.0,3457000.0,3919000.0,4447000.0,5082000.0,5283000.0,5168000.0,5776000.0,6309000.0,6578000.0,6968000.0,13107000.0,13284000.0,14570000.0,15543000.0,17423000.0,17914000.0,4053000.0,3923822.271188378,3800074.22056707,3742903.3588984497,3665447.196983946,2914106.723416509,2899949.470318302
111,Ireland,6353000.0,6476000.0,6764000.0,6953000.0,7333000.0,8001000.0,8332000.0,8026000.0,7189000.0,7134000.0,7630000.0,7550000.0,8260000.0,8813000.0,9528000.0,10100000.0,10338000.0,10926000.0,10951000.0,4053000.0,2844203.175927645,3481097.9902806194,3372524.0415496095,4418723.319582871,5369116.181304825,6788083.586501145
112,"Iran, Islamic Rep.",1402000.0,1585000.0,1546000.0,1659000.0,1889000.0,2735000.0,2219000.0,2034000.0,2116000.0,2938000.0,3354000.0,3834000.0,4769000.0,4968000.0,5237000.0,4942000.0,4867000.0,7295000.0,9107000.0,1550000.0,2348763.3351412183,2727994.0240375074,3173223.27223005,4060913.0309200054,4252957.846154566,4514147.372668675
114,Iceland,329000.0,315000.0,348000.0,405000.0,429000.0,477000.0,539000.0,561000.0,563000.0,559000.0,628000.0,765000.0,900000.0,1102000.0,1389000.0,1891000.0,2353000.0,2488000.0,2202000.0,488000.0,487884.9726035961,491647.6349550618,498093.5013659239,503465.50826060557,510239.78778878367,518094.98854875076
115,Israel,1219000.0,862099.9756,348000.0,1505800.049,1916000.0,1834000.0,2294000.0,3034000.0,2740000.0,3444000.0,3362000.0,3520000.0,3540000.0,3251000.0,3109000.0,3070000.0,3863000.0,4389000.0,4905000.0,488000.0,478300.952905662,480129.93994735833,476650.2828849257,476222.7506226988,482689.8024556148,486116.26411829045
116,Italy,60960000.0,63561000.0,63026000.0,58480000.0,59230000.0,66353000.0,70271000.0,70719000.0,71692000.0,73225000.0,75866000.0,76293000.0,76762000.0,77694000.0,81068000.0,84925000.0,89931000.0,93228601.56,95399000.0,38419000.0,38252210.5715816,38083246.83249643,38056550.68622316,38027421.70187445,37970126.08489739,37768990.63053754
117,Jamaica,2117000.0,2131000.0,2483000.0,2515000.0,2615000.0,3016000.0,2880000.0,2859000.0,2753000.0,2832000.0,3077000.0,3306000.0,3274000.0,3504000.0,3692000.0,3837000.0,4276000.0,4319000.0,4233000.0,1329699.951,1323362.380951217,1379818.473663641,1430601.5199945103,1423612.586421569,1473118.4517566562,1512397.1918267035
118,Jordan,3034000.0,4677000.0,4600000.0,5587000.0,5817000.0,6573000.0,6529000.0,7100000.0,7085000.0,8078000.0,6813000.0,6314000.0,5389000.0,5327000.0,4809000.0,4236000.0,4565000.0,4922000.0,5361000.0,1240000.0,1153763.9047257947,1268910.6604990629,1323982.941902968,1446469.4236975012,1455848.8585205828,1541458.7932559361
119,Japan,4772000.0,5239000.0,5212000.0,6138000.0,6728000.0,7334000.0,8347000.0,8351000.0,6790000.0,8611000.0,6219000.0,8358000.0,10364000.0,13413000.0,19737000.0,24039000.0,28691000.0,31191000.0,31881000.0,4115799.805,4266034.237890726,2915786.7058031326,4119834.31919653,5298181.720278313,7162967.100735187,11252744.882296588
120,Kazakhstan,2693000.0,3678000.0,3237000.0,4291000.0,4365000.0,4707000.0,5311000.0,4117000.0,3774000.0,4097000.0,5685000.0,6163000.0,6841000.0,6333000.0,6430000.0,6509000.0,7701000.0,8789000.0,8515000.0,2035000.0,2022542.5160939123,3056918.651373066,3384498.9766628775,3860551.034775355,3502637.9913134496,3570419.8963154643
121,Kenya,994000.0,1001000.0,1146000.0,1361000.0,1479000.0,1601000.0,1817000.0,1203000.0,1490000.0,1609000.0,1823000.0,1711000.0,1520000.0,1350000.0,1181000.0,1340000.0,1449000.0,2025000.0,2049000.0,2035000.0,2133411.5076904595,2177118.000255682,2154814.41430285,2113786.9000891824,2073460.3732696455,2028909.2278938522
122,Kyrgyz Republic,199000.0,183000.0,342000.0,398000.0,319000.0,766000.0,1656000.0,2379000.0,2451000.0,1224000.0,3025000.0,3393000.0,4134000.0,3791000.0,4000000.0,3853000.0,4568000.0,6947000.0,8508000.0,2035000.0,2033100.769274669,2035686.9908364518,2036015.3772609963,2036580.523664473,2036332.6925437816,2036486.2379513227
123,Cambodia,605000.0,787000.0,701000.0,1055000.0,1422000.0,1700000.0,2015000.0,2125000.0,2162000.0,2508000.0,2882000.0,3584000.0,4210000.0,4503000.0,4775000.0,5012000.0,5602000.0,6201000.0,6611000.0,1306000.0,1309637.9363297203,1312697.2097951872,1317509.5347623134,1321074.621747301,1322567.4688027925,1323870.1845020845
125,St. Kitts and Nevis,334000.0,240000.0,247000.0,383000.0,365000.0,350000.0,379000.0,533000.0,548000.0,624000.0,723000.0,666000.0,695000.0,818000.0,1036000.0,1055000.0,1194000.0,1278000.0,1107000.0,301399.9939,250561.61538989318,210845.30045759364,232145.6058536474,220834.52897626138,182444.07434714085,138318.42126970793
126,"Korea, Rep.",5147000.0,5347000.0,4753000.0,5818000.0,6023000.0,6155000.0,6448000.0,6891000.0,7818000.0,8798000.0,9795000.0,11140000.0,12176000.0,14202000.0,13232000.0,17242000.0,13336000.0,15347000.0,17503000.0,2519000.0,2000246.0827779295,1807508.731276792,1600799.7924540294,1471925.4656755584,1272898.8233832715,1360795.7166054964
127,Kuwait,2072000.0,2316000.0,2602000.0,3056000.0,3474000.0,3899000.0,4482000.0,4736000.0,5088000.0,5208000.0,5574000.0,5729000.0,6217000.0,6528000.0,6941000.0,7055000.0,7407000.0,8508000.0,8565000.0,2161000.0,2088155.8689869316,2037590.1147226386,2017518.0894785477,1958860.7431438568,1924651.1995217383,1882504.7602703813
128,Latin America & Caribbean (excluding high income),129631536.7,128164683.1,122614563.3,132972759.4,139293878.5,136738000.0,135404000.0,136305000.0,130549000.0,128009000.0,124212000.0,126982000.0,129584000.0,136666600.0,145821000.0,156330000.0,165093000.0,164604173.9,165233237.0,2161000.0,2469734.2824372943,2633054.465597786,2512406.1598312357,2406334.7941814954,2148858.801241267,1872092.8592638276
129,Lao PDR,674000.0,736000.0,636000.0,895000.0,1095000.0,1215000.0,1624000.0,1737000.0,2008000.0,2513000.0,2724000.0,3330000.0,3779000.0,4159000.0,4684000.0,4239000.0,3869000.0,4186000.0,4791000.0,886400.0244,751739.0268288032,725177.914538131,663012.6809680297,626631.8140458737,600407.8100883247,569392.0488175001
130,Lebanon,837000.0,956000.0,1016000.0,1278000.0,1140000.0,1063000.0,1017000.0,1333000.0,1844000.0,2168000.0,1655000.0,1366000.0,1274000.0,1355000.0,1518000.0,1688000.0,1857000.0,1964000.0,1936000.0,886400.0244,515728.75174198236,696617.5844068681,862588.2472723386,932228.5893451435,870389.3423567803,766974.1655430493
133,St. Lucia,747000.0,648000.0,683000.0,791000.0,720000.0,670000.0,905000.0,925000.0,982000.0,984000.0,950000.0,889000.0,921000.0,987000.0,1031000.0,948000.0,1064000.0,1165000.0,1220000.0,432500.0,424336.936286272,428960.181752841,437823.3028041309,433077.98805880983,423939.05287099624,418279.2381965849
134,Latin America & Caribbean,155630805.1,152947999.4,148080474.9,161110799.6,167839740.3,165382750.9,164050585.8,165005509.7,158419130.2,157336067.7,155233946.6,159170173.4,162605371.4,171231468.5,182042491.6,193556155.2,202720683.4,201522429.4,201856013.7,432500.0,499004.2186311008,519588.36324590706,481923.1757023112,451970.3299523509,386942.95289809373,321914.7723088715
135,Least developed countries: UN classification,8822886.005,9811415.87,9707907.432,11144721.84,12956006.38,14529500.41,16999106.65,18005255.39,18594287.03,20467099.63,23220314.71,26001684.94,28995508.77,31645081.8,33502770.99,32624657.65,34557520.69,38555567.91,40176417.36,432500.0,317218.24256714486,233762.41611472194,177797.90469878263,136597.45824619784,110556.49337264666,96306.93464022203
136,Low income,4422831.21,5834485.609,5908363.545,7427824.405,7489497.836,7946918.306,8224734.581,9779564.746,10644113.01,13439676.35,11065512.1,11790113.07,12106324.92,12210720.22,11563292.83,13028546.97,14021098.76,17021655.36,17409971.53,432500.0,135714.15746535495,275668.0033556593,218755.96560541255,198634.54774650032,192513.0114152351,234810.09556503355
137,Liechtenstein,56500.0,48700.00076,49000.0,48500.0,49799.99924,54900.00153,72800.00305,72900.00153,66500.0,64300.00305,67000.0,62400.00153,59599.99847,61299.99924,56700.00076,69099.99847,79300.00305,85300.00305,98099.99847,58400.00153,55665.41794314563,56547.072473685395,55031.18930322133,54074.397998032,54658.53509941744,53053.68281120197
138,Sri Lanka,397000.0,457000.0,583000.0,681000.0,669000.0,689000.0,592000.0,526000.0,538000.0,766000.0,976000.0,1133000.0,1415000.0,1665000.0,1993000.0,2168000.0,2248000.0,2521000.0,2027000.0,540000.0,1112473.152639006,1772622.9265881425,2361458.51495405,3620667.806969562,4950564.541324275,6995485.283699365
139,Lower middle income,61303177.85,64049459.33,69066616.13,82272562.52,88540296.68,96432872.55,112971124.5,120779067.9,117207259.1,126945397.1,125756815.6,136178040.8,142764863.4,140616367.3,145156137.0,146764495.2,166574126.0,192813989.6,207722217.3,540000.0,431956.53511766245,450563.95486877236,315313.2119751233,255134.74371577063,273082.9106326744,236824.38398169714
140,Low & middle income,382836193.3,403924802.1,394042563.3,453546722.6,486276713.9,503388699.0,543031904.7,562443862.6,548333631.3,578189300.7,585014466.5,607553618.6,626412968.4,634344306.6,658163496.0,673875108.8,731331434.2,782000891.1,814041186.1,540000.0,448908.21724293585,415005.88348919444,322250.88203642046,262638.06506048114,241431.3049337349,188656.5949581194
141,Lesotho,295000.0,287000.0,329000.0,304000.0,304000.0,357000.0,300000.0,293000.0,344000.0,426000.0,398000.0,423000.0,433000.0,1079000.0,1082000.0,1196000.0,1137000.0,1173000.0,1142000.0,540000.0,527167.880734506,529476.0165373716,527407.3381359397,526616.0557458166,496607.37622622715,496518.7817743488
142,Late-demographic dividend,271213960.0,272906962.6,267562909.2,312413443.5,331644843.5,347355982.8,369420014.6,367075985.6,353528962.1,375168918.8,394674498.5,413361747.6,430928983.2,437115970.8,460461683.6,479145118.7,508820312.7,532235103.2,549832276.9,540000.0,560107.6527428419,609781.9485781388,658957.0505834384,706578.1545734006,723667.8003352111,789627.7299345639
143,Lithuania,4195000.0,3999000.0,3635000.0,312413443.5,331644843.5,347355982.8,4251000.0,4459000.0,4001000.0,4073000.0,4504000.0,4979000.0,5264000.0,5217000.0,5048000.0,5322000.0,5590000.0,6115000.0,6150000.0,2284000.0,2283085.2170758015,2284101.471580439,2285114.9140493823,2285677.731080402,2285587.036707914,2285254.063696756
144,Luxembourg,836000.0,885000.0,867000.0,878000.0,913000.0,908000.0,914000.0,877000.0,847000.0,805000.0,874000.0,950000.0,945000.0,1038000.0,1090000.0,1054000.0,1046000.0,1018000.0,1041000.0,525000.0,356639.0606715257,516942.2665540288,753176.6143846407,735448.2142647741,1123465.9868338327,1400826.0343710296
145,Latvia,2061000.0,2297000.0,2524000.0,3127000.0,3791000.0,4649000.0,5209000.0,5496000.0,4727000.0,5042000.0,5538000.0,5569000.0,5822000.0,6246000.0,6842000.0,6797000.0,7726000.0,7775000.0,8342000.0,3204000.0,3208395.547319043,3203612.170554642,3203327.8273454467,3201065.6104665063,3197489.4469259973,3192858.987749751
146,"Macao SAR, China",10279000.0,11531000.0,11888000.0,16673000.0,18711000.0,21998000.0,27003000.0,22933000.0,21753000.0,24965000.0,28002000.0,28082000.0,29325000.0,31526000.0,30715000.0,30950000.0,32611000.0,35804000.0,39406000.0,5897000.0,6712470.267440492,7997361.304734105,8032245.142372632,8580925.597081795,9582661.715172261,9209127.340699794
148,Morocco,4596000.0,4709000.0,5021000.0,5732000.0,6077000.0,6777000.0,7701000.0,8209000.0,8661000.0,9752000.0,9784000.0,9830000.0,10349000.0,10507000.0,10542000.0,10677000.0,11540000.0,12489000.0,13109000.0,2802000.0,2229290.319031592,2219616.418946229,2205838.512351609,2060207.2899865308,2019182.2350060423,2010287.7980416813
149,Monaco,270000.0,263000.0,235000.0,250000.0,286000.0,313000.0,328000.0,324000.0,265000.0,279000.0,295000.0,292000.0,328000.0,329000.0,331000.0,336000.0,355000.0,347000.0,363000.0,159000.0,150042.39163755183,153322.29477926373,152715.76223279285,159758.35214474768,159947.05444928553,160323.40831805242
150,Moldova,16000.0,18000.0,21000.0,69000.0,67000.0,63000.0,70000.0,73000.0,60000.0,64000.0,75000.0,89000.0,95599.99847,93900.00153,94400.00153,121000.0,145000.0,160000.0,174000.0,29000.0,28444.081362349985,29115.536188191487,29857.884112877557,30173.751729277305,30094.214858156665,30117.73473291407
152,Maldives,461000.0,485000.0,564000.0,617000.0,395000.0,602000.0,676000.0,683000.0,656000.0,792000.0,931000.0,958000.0,1125000.0,1205000.0,1234000.0,1286000.0,1390000.0,1484000.0,1703000.0,555000.0,556570.6533963728,558290.9828945356,558595.6932038532,560311.5091483791,561046.641879559,561301.354731161
153,Middle East & North Africa,461000.0,485000.0,564000.0,80626989.2,83145581.49,90007073.63,99102298.55,115019778.3,113027486.5,130361782.1,111858609.8,124595751.5,125860611.7,133162231.8,126208646.1,119350820.6,127054293.5,139804138.0,152571280.0,555000.0,551909.5249299504,555690.2123627218,553024.1439078596,552775.0875420818,551386.6194206141,552707.0166406124
154,Mexico,100718000.0,100153000.0,92330000.0,99250000.0,103146000.0,97701000.0,93582000.0,92948000.0,88044000.0,81953000.0,75732000.0,76749000.0,78100000.0,81042000.0,87129000.0,94853000.0,99349000.0,96497000.0,97406000.0,51128000.0,48582363.24637116,47051125.3305315,47306431.782842785,47642494.790637344,48362553.26254047,49804505.925633095
155,Marshall Islands,5400.000095,6000.0,7199.999809,9000.0,9199.999809,5800.000191,7199.999809,6000.0,5400.000095,4599.999905,4599.999905,4599.999905,78100000.0,4900.000095,6300.000191,5400.000095,6000.0,6800.000191,6099.999905,51128000.0,333379698.847636,333379698.847636,333379698.847636,4.725577928821955e-22,213461448.9054203,36235579.11468382
156,Middle income,375000502.6,394155191.5,384233687.5,441446433.2,473913514.8,490340950.5,529427962.3,546648340.2,531427960.5,557355435.1,567578027.4,589199451.6,607530503.4,615263536.6,639288627.7,655230626.6,711194514.8,758857901.9,790163362.9,51128000.0,49117217.53559238,47304972.25848545,43784648.83598794,41096003.238111675,40034776.454413846,36985124.84084779
157,North Macedonia,99000.0,123000.0,158000.0,165000.0,197000.0,202000.0,230000.0,255000.0,259000.0,262000.0,327000.0,351000.0,400000.0,425000.0,486000.0,510000.0,631000.0,707000.0,758000.0,118000.0,116268.84823075777,103023.61300791598,99117.38271562308,92294.72761519269,89291.0335835833,82988.7669209171
158,Mali,89000.0,96000.0,110000.0,113000.0,143000.0,153000.0,164000.0,190000.0,160000.0,169000.0,160000.0,134000.0,142000.0,168000.0,159000.0,173000.0,193000.0,203000.0,217000.0,118000.0,124148.40078230968,127129.95466826556,137292.42479104918,133882.9853475433,124468.33041856963,127476.07901531793
159,Malta,1439000.0,1483000.0,1512000.0,1428000.0,1484000.0,1521000.0,1723000.0,1832000.0,1608000.0,1815000.0,1916000.0,2007000.0,2013000.0,2162000.0,2383000.0,2592000.0,2944000.0,3232000.0,3519000.0,718000.0,739060.1159843889,624810.7698249965,541075.9464103677,536090.5190271104,429606.85144021467,317686.25665373396
160,Myanmar,475000.0,487000.0,597000.0,657000.0,660000.0,630000.0,716000.0,731000.0,763000.0,792000.0,816000.0,1059000.0,2044000.0,3081000.0,4681000.0,2907000.0,3443000.0,3551000.0,4364000.0,903000.0,948232.8258704848,965654.0440046646,1132033.1160732366,1690521.1364827,2171205.385061995,2802055.3338120985
161,Middle East & North Africa (excluding high income),25760103.49,29063175.72,30679598.57,37570149.47,38948343.13,42009917.53,44628483.89,50431455.77,53336591.6,62924889.12,50267660.08,53404835.82,51878546.95,51968618.04,47236883.36,41373623.82,48550026.98,58807590.79,65756226.13,903000.0,224668.4085709574,921653.7579545846,629964.5725348062,755901.314375806,747704.5162490989,1362437.8472711716
162,Montenegro,25760103.49,136000.0,142000.0,188000.0,272000.0,378000.0,984000.0,1031000.0,1044000.0,1088000.0,1201000.0,1264000.0,1324000.0,1350000.0,1560000.0,1662000.0,1877000.0,2077000.0,2510000.0,351000.0,351058.93003013503,351167.1673926739,351223.1832728315,351274.0020031028,351295.3142493634,351453.8023395644
163,Mongolia,192000.0,235000.0,205000.0,305000.0,345000.0,408000.0,455000.0,469000.0,465000.0,557000.0,627000.0,624000.0,515000.0,506000.0,467000.0,471000.0,543000.0,598000.0,637000.0,66900.00153,66192.19479797361,65709.28795696083,65728.78408926194,66513.95295638897,66586.52512441881,66917.68757965247
164,Northern Mariana Islands,444000.0,476000.0,459000.0,536000.0,507000.0,436000.0,389000.0,397000.0,354000.0,379000.0,341000.0,401000.0,439000.0,460000.0,479000.0,531000.0,660000.0,518000.0,487000.0,66900.00153,66506.06753257265,65617.70609306739,66985.42051679354,67761.80402324871,68166.01315572986,68518.07969351583
165,Mozambique,404000.0,943000.0,726000.0,711000.0,954000.0,1095000.0,1259000.0,1439000.0,1711000.0,1836000.0,2013000.0,2206000.0,1970000.0,1751000.0,1634000.0,1715000.0,1514000.0,2870000.0,2033000.0,66900.00153,58141.841220707654,55140.32459148092,52308.27877239395,55830.28871930274,59750.92308272314,62178.6565292967
167,Mauritius,675000.0,709000.0,721000.0,739000.0,782000.0,807000.0,933000.0,970000.0,890000.0,956000.0,983000.0,984000.0,1015000.0,1065000.0,1174000.0,1307000.0,1371000.0,1431000.0,1418000.0,316000.0,323581.4062758307,309213.37880915456,308701.0853390419,293474.2731688989,271339.84562708455,231473.62161608433
168,Malawi,266000.0,383000.0,424000.0,427000.0,438000.0,638000.0,735000.0,742000.0,755000.0,746000.0,767000.0,770000.0,795000.0,819000.0,805000.0,849000.0,837000.0,871000.0,1418000.0,316000.0,316438.64144556085,318713.30550084054,319034.4718879087,321675.3891264406,324153.3141766693,322714.51283176674
169,Malaysia,12775000.0,13292000.0,10577000.0,15703000.0,16431000.0,17547000.0,20973000.0,22052000.0,23646000.0,24577000.0,24714000.0,25033000.0,25715000.0,27437000.0,25721000.0,26757000.0,25948000.0,25832000.0,26101000.0,4333000.0,4227493.5437024385,4222153.25838502,4209858.145395947,4184205.367776542,4122986.7036680267,4183983.4012737134
170,North America,118580000.0,109814000.0,101468000.0,106929000.0,108161000.0,217203000.0,206332000.0,203623000.0,185758000.0,188476000.0,172989421.9,197557890.6,205052906.3,204449359.4,205016531.3,206045484.4,206060750.0,201364921.9,198713000.0,4333000.0,4309509.513931226,4283602.940748141,4323795.618043992,4335132.858325456,4334234.295258405,4335078.772751922
171,Namibia,700000.0,799000.0,739000.0,986000.0,856000.0,961000.0,1048000.0,1079000.0,1100000.0,1114000.0,1163000.0,1245000.0,1327000.0,1429000.0,1488000.0,1551000.0,1581000.0,1639000.0,1651000.0,187100.0061,185386.6901565965,183101.1902725489,179541.1627109773,176271.05401561485,172549.1261646601,170549.02603458258
172,New Caledonia,101000.0,104000.0,102000.0,100000.0,101000.0,100000.0,103000.0,104000.0,99000.0,99000.0,112000.0,112000.0,108000.0,107000.0,114000.0,116000.0,121000.0,120000.0,130000.0,31000.0,38879.611558649485,22050.544481978784,22050.544481978744,26062.75720357954,27201.37166706835,20327.571623358297
173,Niger,52000.0,39000.0,55000.0,57000.0,58000.0,60000.0,48000.0,73000.0,66000.0,74000.0,82000.0,94000.0,123000.0,135000.0,135000.0,152000.0,164000.0,157000.0,192000.0,85000.0,83904.52251315814,76081.73264597991,66792.84351564426,51688.451846600925,47298.62403882254,47298.62403882254
174,Nigeria,1753000.0,2046000.0,2253000.0,2646000.0,2778000.0,3056000.0,5239000.0,5820000.0,6053000.0,6113000.0,3765000.0,4673000.0,4038000.0,4803000.0,6017000.0,5265000.0,164000.0,157000.0,192000.0,85000.0,83628.99486626376,98184.33665381903,91406.75050994879,95935.08009607566,90580.1535222172,84068.3906827312
175,Nicaragua,584000.0,579000.0,646000.0,735000.0,804000.0,891000.0,978000.0,1011000.0,1010000.0,1071000.0,1122000.0,1233000.0,1273000.0,1390000.0,1456000.0,1596000.0,1958000.0,1412000.0,1455000.0,474000.0,458239.54372942564,445905.29299108847,421902.6709813699,414075.76621328783,393262.2532901757,382706.3327349994
176,Netherlands,9500000.0,9595000.0,9181000.0,9646000.0,10012000.0,10739000.0,11008000.0,10104000.0,9921000.0,10883000.0,11300000.0,11680000.0,12783000.0,13925000.0,15007000.0,15828000.0,17924000.0,18780000.0,20129000.0,7265000.0,10675843.007539524,12972784.953872714,15398495.199457994,24580145.196247995,38298582.89307134,56443072.24254402
177,Norway,3073000.0,3111000.0,3269000.0,3628000.0,3824000.0,4070000.0,4377000.0,4347000.0,4346000.0,4767000.0,4963000.0,4538000.0,4778000.0,4855000.0,5361000.0,5960000.0,6252000.0,5688000.0,5879000.0,1397000.0,1529750.4105129612,1591636.4901027263,1457393.7801309186,1533224.656140991,1557540.86204753,1717186.1664334908
178,Nepal,361000.0,275000.0,338000.0,385000.0,375000.0,384000.0,527000.0,500000.0,510000.0,603000.0,736000.0,803000.0,798000.0,790000.0,539000.0,753000.0,940000.0,1173000.0,1197000.0,230000.0,241129.77296450228,253564.86057427048,259200.05994087044,258791.92786965644,258134.92131010746,234399.76862557058
180,New Zealand,1909000.0,2045000.0,2104000.0,2334000.0,2366000.0,2409000.0,2455000.0,2483000.0,2473000.0,2530000.0,2617000.0,2574000.0,2710000.0,2854000.0,3129000.0,3494000.0,3723000.0,3858000.0,3888000.0,996000.0,1000146.0557120804,1007665.0166668704,1003973.4783990196,1015490.3349525824,1027204.237378474,1048352.2667029531
181,OECD members,857416270.4,845244937.7,829225858.8,883810873.6,917093718.8,1057049131.0,1057756515.0,1052020401.0,1012277275.0,1023509319.0,1038728159.0,1089410317.0,1129790906.0,1163739359.0,1200190531.0,1244329484.0,1299260750.0,1331200523.0,1364524986.0,996000.0,949471.9026911132,974190.095370061,1058447.778059315,1127697.6084720604,1187356.2359113926,1252864.667700825
182,Oman,1095000.0,1112000.0,1210000.0,1407000.0,1101000.0,1385000.0,1360000.0,1540000.0,1584000.0,1500000.0,1393000.0,1714000.0,1923000.0,2225000.0,2634000.0,3207000.0,3178000.0,3242000.0,3506000.0,869000.0,886731.6759076708,938557.1491360719,800455.6371896561,732799.2359956494,655181.2630449954,575589.0300839461
183,Other small states,22699583.12,23251643.31,23525106.49,25484888.27,25761318.53,27999916.15,30898966.04,32780642.47,32486504.56,37843566.16,33747412.99,36199883.01,39516963.6,42941757.49,43653648.12,46851127.1,49979552.76,51524462.84,51930012.47,869000.0,260094.5352450473,680766.3971287656,377664.655546819,180842.29659645117,89975.67601334373,78369.96341762201
185,Panama,737000.0,800000.0,897000.0,1004000.0,1070000.0,1215000.0,1428000.0,1575000.0,1562000.0,1726000.0,2004000.0,2086000.0,2202000.0,2305000.0,2553000.0,2379000.0,2517000.0,2487000.0,2494000.0,647000.0,570108.0835116918,463796.50643748086,438791.72973180446,407172.27203226805,382244.52936454373,331902.1145108285
186,Peru,737000.0,800000.0,897000.0,1650000.0,1938000.0,2227000.0,2451000.0,2581000.0,2681000.0,2948000.0,3299000.0,3642000.0,4010000.0,4062000.0,4381000.0,4718000.0,4992000.0,5384000.0,5275000.0,1119000.0,1116471.7016636324,1114336.9063466645,1112463.1725222406,1110642.7639200431,1110399.3273659346,1108971.9743679326
187,Philippines,1797000.0,1933000.0,1907000.0,2291000.0,2623000.0,2843000.0,3092000.0,3139000.0,3017000.0,3520000.0,3917000.0,4273000.0,4681000.0,4833000.0,5361000.0,5967000.0,6621000.0,7168000.0,8261000.0,1483000.0,1548924.0316210932,1613061.13927725,1667225.7406320681,1725962.7558206797,1747030.5647759177,1817174.1615068268
188,Palau,54000.0,59000.0,63000.0,89000.0,81000.0,82000.0,88000.0,81000.0,71000.0,85000.0,111000.0,120000.0,108000.0,140000.0,162000.0,138000.0,123000.0,106000.0,94000.0,18399.99962,19068.753529962134,23236.22095429954,24617.406029646976,22769.44554638574,27594.705743675288,30744.873265981045
